Index,DS,LKMM Prod (ns),User Cons (ns),User Prod (ns),LKMM Cons (ns),E2E (ns),Tput (Mop/s),Relay %
6952,IO_URING Ring,155,108,93,47,403,2.48,100
6953,IO_URING Ring,145,108,94,42,389,2.57,100
6954,IO_URING Ring,110,119,80,48,357,2.80,100
6955,IO_URING Ring,113,106,96,44,359,2.79,100
6956,IO_URING Ring,120,106,86,47,359,2.79,100
6957,IO_URING Ring,143,101,106,71,421,2.38,100
6958,IO_URING Ring,124,106,90,53,373,2.68,100
6959,IO_URING Ring,135,102,95,41,373,2.68,100
6960,IO_URING Ring,119,121,98,71,409,2.44,100
6961,IO_URING Ring,158,107,84,52,401,2.49,100
6962,IO_URING Ring,126,127,99,42,394,2.54,100
6963,IO_URING Ring,123,109,107,65,404,2.48,100
6964,IO_URING Ring,173,108,95,42,418,2.39,100
6965,IO_URING Ring,187,104,95,44,430,2.33,100
6966,IO_URING Ring,147,119,97,38,401,2.49,100
6967,IO_URING Ring,114,115,97,51,377,2.65,100
6968,IO_URING Ring,123,101,116,49,389,2.57,100
6969,IO_URING Ring,118,107,114,47,386,2.59,100
6970,IO_URING Ring,127,111,100,67,405,2.47,100
6971,IO_URING Ring,109,111,89,53,362,2.76,100
6972,IO_URING Ring,122,106,117,69,414,2.42,100
6973,IO_URING Ring,106,112,82,54,354,2.82,100
6974,IO_URING Ring,108,105,111,53,377,2.65,100
6975,IO_URING Ring,118,104,125,46,393,2.54,100
6976,IO_URING Ring,132,104,86,47,369,2.71,100
6977,IO_URING Ring,134,108,108,52,402,2.49,100
6978,IO_URING Ring,151,123,101,49,424,2.36,100
6979,IO_URING Ring,119,117,97,52,385,2.60,100
6980,IO_URING Ring,127,109,95,76,407,2.46,100
6981,IO_URING Ring,145,117,99,43,404,2.48,100
6982,IO_URING Ring,124,108,98,58,388,2.58,100
6983,IO_URING Ring,119,102,81,52,354,2.82,100
6984,IO_URING Ring,147,107,96,52,402,2.49,100
6985,IO_URING Ring,116,107,103,54,380,2.63,100
6986,IO_URING Ring,117,109,101,43,370,2.70,100
6987,IO_URING Ring,116,110,120,50,396,2.53,100
6988,IO_URING Ring,124,106,151,42,423,2.36,100
6989,IO_URING Ring,113,111,94,53,371,2.70,100
6990,IO_URING Ring,180,112,102,42,436,2.29,100
6991,IO_URING Ring,146,108,104,71,429,2.33,100
6992,IO_URING Ring,114,108,116,55,393,2.54,100
6993,IO_URING Ring,136,106,130,54,426,2.35,100
6994,IO_URING Ring,120,109,78,50,357,2.80,100
6995,IO_URING Ring,122,102,68,54,346,2.89,100
6996,IO_URING Ring,142,107,117,42,408,2.45,100
6997,IO_URING Ring,122,107,97,53,379,2.64,100
6998,IO_URING Ring,200,103,84,53,440,2.27,100
6999,IO_URING Ring,137,105,106,51,399,2.51,100
7000,IO_URING Ring,126,105,84,46,361,2.77,100
7001,KCOV Buffer,96,78,89,55,318,3.14,100
7002,KCOV Buffer,93,77,118,40,328,3.05,100
7003,KCOV Buffer,107,82,103,42,334,2.99,100
7004,KCOV Buffer,96,81,104,40,321,3.12,100
7005,KCOV Buffer,95,85,98,41,319,3.13,100
7006,KCOV Buffer,103,87,81,39,310,3.23,100
7007,KCOV Buffer,128,89,99,32,348,2.87,100
7008,KCOV Buffer,91,86,111,41,329,3.04,100
7009,KCOV Buffer,137,75,116,41,369,2.71,100
7010,KCOV Buffer,124,86,101,39,350,2.86,100
7011,KCOV Buffer,123,86,89,40,338,2.96,100
7012,KCOV Buffer,87,85,87,52,311,3.22,100
7013,KCOV Buffer,92,80,73,42,287,3.48,100
7014,KCOV Buffer,125,81,84,40,330,3.03,100
7015,KCOV Buffer,109,78,101,35,323,3.10,100
7016,KCOV Buffer,97,84,102,36,319,3.13,100
7017,KCOV Buffer,69,80,105,40,294,3.40,100
7018,KCOV Buffer,98,82,90,39,309,3.24,100
7019,KCOV Buffer,86,87,82,32,287,3.48,100
7020,KCOV Buffer,89,84,94,40,307,3.26,100
7021,KCOV Buffer,98,79,80,40,297,3.37,100
7022,KCOV Buffer,89,81,99,39,308,3.25,100
7023,KCOV Buffer,82,87,102,33,304,3.29,100
7024,KCOV Buffer,111,78,117,43,349,2.87,100
7025,KCOV Buffer,92,80,100,39,311,3.22,100
7026,KCOV Buffer,90,83,115,40,328,3.05,100
7027,KCOV Buffer,98,91,92,40,321,3.12,100
7028,KCOV Buffer,82,80,131,39,332,3.01,100
7029,KCOV Buffer,92,98,91,41,322,3.11,100
7030,KCOV Buffer,130,78,101,39,348,2.87,100
7031,KCOV Buffer,113,80,108,32,333,3.00,100
7032,KCOV Buffer,93,80,81,33,287,3.48,100
7033,KCOV Buffer,114,76,86,39,315,3.17,100
7034,KCOV Buffer,130,81,84,40,335,2.99,100
7035,KCOV Buffer,93,83,87,33,296,3.38,100
7036,KCOV Buffer,136,80,86,42,344,2.91,100
7037,KCOV Buffer,98,88,88,31,305,3.28,100
7038,KCOV Buffer,102,83,85,41,311,3.22,100
7039,KCOV Buffer,91,81,78,40,290,3.45,100
7040,KCOV Buffer,101,81,113,40,335,2.99,100
7041,KCOV Buffer,109,92,104,42,347,2.88,100
7042,KCOV Buffer,102,78,115,40,335,2.99,100
7043,KCOV Buffer,94,76,105,41,316,3.16,100
7044,KCOV Buffer,94,80,121,34,329,3.04,100
7045,KCOV Buffer,113,86,84,40,323,3.10,100
7046,KCOV Buffer,128,84,88,41,341,2.93,100
7047,KCOV Buffer,91,83,100,38,312,3.21,100
7048,KCOV Buffer,108,84,98,40,330,3.03,100
7049,KCOV Buffer,93,86,86,42,307,3.26,100
7050,KCOV Buffer,96,87,88,40,311,3.22,100
7051,KCOV Buffer,87,78,73,32,270,3.70,100
7052,KCOV Buffer,104,92,92,33,321,3.12,100
7053,KCOV Buffer,165,81,82,39,367,2.72,100
7054,KCOV Buffer,96,83,105,33,317,3.15,100
7055,KCOV Buffer,88,91,83,33,295,3.39,100
7056,KCOV Buffer,128,80,97,40,345,2.90,100
7057,KCOV Buffer,96,84,101,40,321,3.12,100
7058,KCOV Buffer,124,78,78,40,320,3.12,100
7059,KCOV Buffer,100,88,84,39,311,3.22,100
7060,KCOV Buffer,106,88,99,41,334,2.99,100
7061,KCOV Buffer,93,83,94,33,303,3.30,100
7062,KCOV Buffer,91,84,93,40,308,3.25,100
7063,KCOV Buffer,97,87,84,42,310,3.23,100
7064,KCOV Buffer,150,79,100,41,370,2.70,100
7065,KCOV Buffer,87,81,95,40,303,3.30,100
7066,KCOV Buffer,155,89,96,40,380,2.63,100
7067,KCOV Buffer,100,98,94,39,331,3.02,100
7068,KCOV Buffer,107,85,110,41,343,2.92,100
7069,KCOV Buffer,102,85,93,57,337,2.97,100
7070,KCOV Buffer,106,83,82,33,304,3.29,100
7071,KCOV Buffer,99,84,99,38,320,3.12,100
7072,KCOV Buffer,90,88,91,38,307,3.26,100
7073,KCOV Buffer,85,91,87,40,303,3.30,100
7074,KCOV Buffer,89,82,102,41,314,3.18,100
7075,KCOV Buffer,87,83,95,40,305,3.28,100
7076,KCOV Buffer,98,84,80,42,304,3.29,100
7077,KCOV Buffer,101,84,93,40,318,3.14,100
7078,KCOV Buffer,125,85,84,42,336,2.98,100
7079,KCOV Buffer,115,87,94,34,330,3.03,100
7080,KCOV Buffer,94,84,97,41,316,3.16,100
7081,KCOV Buffer,106,82,89,41,318,3.14,100
7082,KCOV Buffer,87,79,84,40,290,3.45,100
7083,KCOV Buffer,93,88,101,40,322,3.11,100
7084,KCOV Buffer,120,89,104,41,354,2.82,100
7085,KCOV Buffer,137,83,94,40,354,2.82,100
7086,KCOV Buffer,172,89,110,40,411,2.43,100
7087,KCOV Buffer,94,83,134,41,352,2.84,100
7088,KCOV Buffer,91,85,113,42,331,3.02,100
7089,KCOV Buffer,96,84,88,41,309,3.24,100
7090,KCOV Buffer,105,84,80,42,311,3.22,100
7091,KCOV Buffer,104,78,88,40,310,3.23,100
7092,KCOV Buffer,92,86,80,40,298,3.36,100
7093,KCOV Buffer,119,84,83,33,319,3.13,100
7094,KCOV Buffer,90,81,93,45,309,3.24,100
7095,KCOV Buffer,93,90,101,34,318,3.14,100
7096,KCOV Buffer,80,85,81,40,286,3.50,100
7097,KCOV Buffer,110,81,97,42,330,3.03,100
7098,KCOV Buffer,93,87,109,42,331,3.02,100
7099,KCOV Buffer,117,81,116,40,354,2.82,100
7100,KCOV Buffer,111,80,110,40,341,2.93,100
7101,KCOV Buffer,123,86,104,42,355,2.82,100
7102,KCOV Buffer,100,87,97,40,324,3.09,100
7103,KCOV Buffer,188,86,99,40,413,2.42,100
7104,KCOV Buffer,106,82,111,40,339,2.95,100
7105,KCOV Buffer,104,77,95,41,317,3.15,100
7106,KCOV Buffer,96,84,88,40,308,3.25,100
7107,KCOV Buffer,96,88,99,38,321,3.12,100
7108,KCOV Buffer,88,89,85,40,302,3.31,100
7109,KCOV Buffer,109,87,103,31,330,3.03,100
7110,KCOV Buffer,105,82,80,42,309,3.24,100
7111,KCOV Buffer,136,88,119,42,385,2.60,100
7112,KCOV Buffer,83,82,83,40,288,3.47,100
7113,KCOV Buffer,93,85,107,40,325,3.08,100
7114,KCOV Buffer,88,83,96,40,307,3.26,100
7115,KCOV Buffer,105,98,106,40,349,2.87,100
7116,KCOV Buffer,101,83,89,34,307,3.26,100
7117,KCOV Buffer,96,88,105,38,327,3.06,100
7118,KCOV Buffer,97,82,77,41,297,3.37,100
7119,KCOV Buffer,85,78,86,38,287,3.48,100
7120,KCOV Buffer,93,84,106,42,325,3.08,100
7121,KCOV Buffer,111,83,85,31,310,3.23,100
7122,KCOV Buffer,57,84,96,39,276,3.62,100
7123,KCOV Buffer,118,84,143,42,387,2.58,100
7124,KCOV Buffer,148,87,99,33,367,2.72,100
7125,KCOV Buffer,125,87,103,43,358,2.79,100
7126,KCOV Buffer,81,88,78,38,285,3.51,100
7127,KCOV Buffer,100,88,88,41,317,3.15,100
7128,KCOV Buffer,90,85,132,34,341,2.93,100
7129,KCOV Buffer,141,90,88,32,351,2.85,100
7130,KCOV Buffer,98,88,97,40,323,3.10,100
7131,KCOV Buffer,96,84,93,39,312,3.21,100
7132,KCOV Buffer,125,81,78,42,326,3.07,100
7133,KCOV Buffer,105,81,83,41,310,3.23,100
7134,KCOV Buffer,145,94,117,43,399,2.51,100
7135,KCOV Buffer,101,88,91,40,320,3.12,100
7136,KCOV Buffer,125,86,75,32,318,3.14,100
7137,KCOV Buffer,102,110,90,33,335,2.99,100
7138,KCOV Buffer,121,82,97,40,340,2.94,100
7139,KCOV Buffer,93,82,105,42,322,3.11,100
7140,KCOV Buffer,104,94,86,42,326,3.07,100
7141,KCOV Buffer,104,88,115,40,347,2.88,100
7142,KCOV Buffer,175,96,74,40,385,2.60,100
7143,KCOV Buffer,94,84,75,40,293,3.41,100
7144,KCOV Buffer,135,84,82,42,343,2.92,100
7145,KCOV Buffer,129,85,85,40,339,2.95,100
7146,KCOV Buffer,118,81,78,34,311,3.22,100
7147,KCOV Buffer,96,94,107,42,339,2.95,100
7148,KCOV Buffer,111,78,103,43,335,2.99,100
7149,KCOV Buffer,170,79,76,40,365,2.74,100
7150,KCOV Buffer,88,84,91,37,300,3.33,100
7151,KCOV Buffer,102,95,102,40,339,2.95,100
7152,KCOV Buffer,108,80,85,33,306,3.27,100
7153,KCOV Buffer,88,81,130,41,340,2.94,100
7154,KCOV Buffer,93,87,90,42,312,3.21,100
7155,KCOV Buffer,95,82,91,40,308,3.25,100
7156,KCOV Buffer,94,86,100,40,320,3.12,100
7157,KCOV Buffer,102,95,71,42,310,3.23,100
7158,KCOV Buffer,88,78,92,40,298,3.36,100
7159,KCOV Buffer,86,78,102,39,305,3.28,100
7160,KCOV Buffer,119,82,92,42,335,2.99,100
7161,KCOV Buffer,84,88,99,32,303,3.30,100
7162,KCOV Buffer,99,84,80,56,319,3.13,100
7163,KCOV Buffer,88,87,100,40,315,3.17,100
7164,KCOV Buffer,85,83,108,59,335,2.99,100
7165,KCOV Buffer,116,87,83,40,326,3.07,100
7166,KCOV Buffer,120,77,71,42,310,3.23,100
7167,KCOV Buffer,103,81,99,39,322,3.11,100
7168,KCOV Buffer,106,85,83,40,314,3.18,100
7169,KCOV Buffer,102,81,91,39,313,3.19,100
7170,KCOV Buffer,116,81,104,40,341,2.93,100
7171,KCOV Buffer,126,81,86,40,333,3.00,100
7172,KCOV Buffer,134,87,111,40,372,2.69,100
7173,KCOV Buffer,126,85,88,41,340,2.94,100
7174,KCOV Buffer,109,85,104,41,339,2.95,100
7175,KCOV Buffer,101,87,117,47,352,2.84,100
7176,KCOV Buffer,185,89,83,40,397,2.52,100
7177,KCOV Buffer,93,84,86,39,302,3.31,100
7178,KCOV Buffer,138,87,90,40,355,2.82,100
7179,KCOV Buffer,121,80,97,40,338,2.96,100
7180,KCOV Buffer,92,75,97,32,296,3.38,100
7181,KCOV Buffer,149,84,107,41,381,2.62,100
7182,KCOV Buffer,121,83,93,32,329,3.04,100
7183,KCOV Buffer,110,89,109,42,350,2.86,100
7184,KCOV Buffer,111,82,89,40,322,3.11,100
7185,KCOV Buffer,143,86,115,37,381,2.62,100
7186,KCOV Buffer,113,86,103,40,342,2.92,100
7187,KCOV Buffer,109,92,112,38,351,2.85,100
7188,KCOV Buffer,121,81,80,43,325,3.08,100
7189,KCOV Buffer,127,81,77,33,318,3.14,100
7190,KCOV Buffer,119,83,80,41,323,3.10,100
7191,KCOV Buffer,112,87,85,33,317,3.15,100
7192,KCOV Buffer,89,88,87,41,305,3.28,100
7193,KCOV Buffer,92,96,97,38,323,3.10,100
7194,KCOV Buffer,139,78,94,41,352,2.84,100
7195,KCOV Buffer,103,88,95,38,324,3.09,100
7196,KCOV Buffer,105,77,117,41,340,2.94,100
7197,KCOV Buffer,148,78,100,43,369,2.71,100
7198,KCOV Buffer,90,82,95,41,308,3.25,100
7199,KCOV Buffer,114,82,101,40,337,2.97,100
7200,KCOV Buffer,96,87,97,43,323,3.10,100
7201,KCOV Buffer,117,81,87,39,324,3.09,100
7202,KCOV Buffer,114,87,110,41,352,2.84,100
7203,KCOV Buffer,123,84,92,43,342,2.92,100
7204,KCOV Buffer,85,86,91,41,303,3.30,100
7205,KCOV Buffer,103,86,95,40,324,3.09,100
7206,KCOV Buffer,145,85,78,40,348,2.87,100
7207,KCOV Buffer,99,83,105,41,328,3.05,100
7208,KCOV Buffer,141,98,91,42,372,2.69,100
7209,KCOV Buffer,96,86,83,40,305,3.28,100
7210,KCOV Buffer,87,87,74,39,287,3.48,100
7211,KCOV Buffer,88,83,82,39,292,3.42,100
7212,KCOV Buffer,104,87,91,34,316,3.16,100
7213,KCOV Buffer,83,80,111,40,314,3.18,100
7214,KCOV Buffer,137,93,86,31,347,2.88,100
7215,KCOV Buffer,84,85,88,43,300,3.33,100
7216,KCOV Buffer,115,88,78,43,324,3.09,100
7217,KCOV Buffer,118,77,101,40,336,2.98,100
7218,KCOV Buffer,87,85,96,43,311,3.22,100
7219,KCOV Buffer,94,82,86,40,302,3.31,100
7220,KCOV Buffer,143,78,87,42,350,2.86,100
7221,KCOV Buffer,86,87,90,39,302,3.31,100
7222,KCOV Buffer,110,79,92,40,321,3.12,100
7223,KCOV Buffer,86,82,93,39,300,3.33,100
7224,KCOV Buffer,90,75,101,41,307,3.26,100
7225,KCOV Buffer,107,78,95,39,319,3.13,100
7226,KCOV Buffer,124,81,93,41,339,2.95,100
7227,KCOV Buffer,87,81,96,41,305,3.28,100
7228,KCOV Buffer,95,82,89,39,305,3.28,100
7229,KCOV Buffer,87,82,93,41,303,3.30,100
7230,KCOV Buffer,109,86,80,32,307,3.26,100
7231,KCOV Buffer,177,104,96,40,417,2.40,100
7232,KCOV Buffer,198,78,87,40,403,2.48,100
7233,KCOV Buffer,111,85,81,40,317,3.15,100
7234,KCOV Buffer,92,82,88,34,296,3.38,100
7235,KCOV Buffer,140,86,104,42,372,2.69,100
7236,KCOV Buffer,98,79,88,42,307,3.26,100
7237,KCOV Buffer,136,85,114,41,376,2.66,100
7238,KCOV Buffer,115,97,81,40,333,3.00,100
7239,KCOV Buffer,113,78,88,38,317,3.15,100
7240,KCOV Buffer,114,79,95,34,322,3.11,100
7241,KCOV Buffer,108,81,83,32,304,3.29,100
7242,KCOV Buffer,115,87,95,43,340,2.94,100
7243,KCOV Buffer,138,86,147,33,404,2.48,100
7244,KCOV Buffer,84,78,88,33,283,3.53,100
7245,KCOV Buffer,127,84,125,33,369,2.71,100
7246,KCOV Buffer,106,84,97,41,328,3.05,100
7247,KCOV Buffer,119,81,105,42,347,2.88,100
7248,KCOV Buffer,85,80,85,39,289,3.46,100
7249,KCOV Buffer,99,78,87,40,304,3.29,100
7250,KCOV Buffer,101,91,70,41,303,3.30,100
7251,KCOV Buffer,104,85,81,42,312,3.21,100
7252,KCOV Buffer,105,80,102,40,327,3.06,100
7253,KCOV Buffer,83,85,97,40,305,3.28,100
7254,KCOV Buffer,111,83,101,31,326,3.07,100
7255,KCOV Buffer,106,95,101,40,342,2.92,100
7256,KCOV Buffer,96,104,86,41,327,3.06,100
7257,KCOV Buffer,86,86,107,41,320,3.12,100
7258,KCOV Buffer,61,83,100,42,286,3.50,100
7259,KCOV Buffer,126,87,82,39,334,2.99,100
7260,KCOV Buffer,96,89,87,42,314,3.18,100
7261,KCOV Buffer,92,87,77,41,297,3.37,100
7262,KCOV Buffer,96,86,90,44,316,3.16,100
7263,KCOV Buffer,109,82,87,42,320,3.12,100
7264,KCOV Buffer,111,87,96,41,335,2.99,100
7265,KCOV Buffer,130,87,94,38,349,2.87,100
7266,KCOV Buffer,121,86,92,32,331,3.02,100
7267,KCOV Buffer,101,84,98,40,323,3.10,100
7268,KCOV Buffer,128,84,94,41,347,2.88,100
7269,KCOV Buffer,150,82,128,40,400,2.50,100
7270,KCOV Buffer,100,79,79,40,298,3.36,100
7271,KCOV Buffer,87,89,70,40,286,3.50,100
7272,KCOV Buffer,109,78,89,43,319,3.13,100
7273,KCOV Buffer,95,77,105,39,316,3.16,100
7274,KCOV Buffer,86,80,121,42,329,3.04,100
7275,KCOV Buffer,80,94,96,40,310,3.23,100
7276,KCOV Buffer,99,87,90,42,318,3.14,100
7277,KCOV Buffer,105,88,88,41,322,3.11,100
7278,KCOV Buffer,99,90,107,40,336,2.98,100
7279,KCOV Buffer,88,98,95,41,322,3.11,100
7280,KCOV Buffer,88,88,93,42,311,3.22,100
7281,KCOV Buffer,140,87,90,40,357,2.80,100
7282,KCOV Buffer,95,89,83,45,312,3.21,100
7283,KCOV Buffer,85,88,106,40,319,3.13,100
7284,KCOV Buffer,103,82,86,40,311,3.22,100
7285,KCOV Buffer,88,83,72,40,283,3.53,100
7286,KCOV Buffer,101,86,86,41,314,3.18,100
7287,KCOV Buffer,84,79,105,42,310,3.23,100
7288,KCOV Buffer,88,83,106,40,317,3.15,100
7289,KCOV Buffer,83,81,104,42,310,3.23,100
7290,KCOV Buffer,83,81,93,40,297,3.37,100
7291,KCOV Buffer,99,77,85,34,295,3.39,100
7292,KCOV Buffer,110,81,98,42,331,3.02,100
7293,KCOV Buffer,87,83,92,41,303,3.30,100
7294,KCOV Buffer,132,80,84,40,336,2.98,100
7295,KCOV Buffer,86,88,86,39,299,3.34,100
7296,KCOV Buffer,87,86,90,39,302,3.31,100
7297,KCOV Buffer,68,87,85,40,280,3.57,100
7298,KCOV Buffer,100,88,104,32,324,3.09,100
7299,KCOV Buffer,102,89,85,31,307,3.26,100
7300,KCOV Buffer,173,90,77,40,380,2.63,100
7301,KCOV Buffer,145,89,108,32,374,2.67,100
7302,KCOV Buffer,192,115,97,40,444,2.25,100
7303,KCOV Buffer,112,101,87,43,343,2.92,100
7304,KCOV Buffer,109,91,84,42,326,3.07,100
7305,KCOV Buffer,95,77,118,39,329,3.04,100
7306,KCOV Buffer,85,83,82,56,306,3.27,100
7307,KCOV Buffer,111,87,105,40,343,2.92,100
7308,KCOV Buffer,120,89,102,40,351,2.85,100
7309,KCOV Buffer,86,86,101,35,308,3.25,100
7310,KCOV Buffer,100,83,88,40,311,3.22,100
7311,KCOV Buffer,95,81,97,41,314,3.18,100
7312,KCOV Buffer,82,80,103,41,306,3.27,100
7313,KCOV Buffer,129,81,115,39,364,2.75,100
7314,KCOV Buffer,111,86,124,42,363,2.75,100
7315,KCOV Buffer,103,83,83,38,307,3.26,100
7316,KCOV Buffer,118,86,79,39,322,3.11,100
7317,KCOV Buffer,87,83,108,42,320,3.12,100
7318,KCOV Buffer,156,83,97,33,369,2.71,100
7319,KCOV Buffer,106,94,100,42,342,2.92,100
7320,KCOV Buffer,134,81,90,33,338,2.96,100
7321,KCOV Buffer,96,78,87,41,302,3.31,100
7322,KCOV Buffer,97,87,102,51,337,2.97,100
7323,KCOV Buffer,121,103,105,42,371,2.70,100
7324,KCOV Buffer,141,85,89,41,356,2.81,100
7325,KCOV Buffer,135,90,99,39,363,2.75,100
7326,KCOV Buffer,136,84,90,33,343,2.92,100
7327,KCOV Buffer,169,81,76,40,366,2.73,100
7328,KCOV Buffer,105,91,84,42,322,3.11,100
7329,KCOV Buffer,79,90,86,40,295,3.39,100
7330,KCOV Buffer,93,86,90,39,308,3.25,100
7331,KCOV Buffer,113,85,79,40,317,3.15,100
7332,KCOV Buffer,111,77,124,34,346,2.89,100
7333,KCOV Buffer,133,88,95,33,349,2.87,100
7334,KCOV Buffer,153,81,96,37,367,2.72,100
7335,KCOV Buffer,107,76,93,42,318,3.14,100
7336,KCOV Buffer,125,79,86,39,329,3.04,100
7337,KCOV Buffer,117,81,92,42,332,3.01,100
7338,KCOV Buffer,91,87,74,38,290,3.45,100
7339,KCOV Buffer,138,89,100,42,369,2.71,100
7340,KCOV Buffer,103,83,84,40,310,3.23,100
7341,KCOV Buffer,156,83,98,41,378,2.65,100
7342,KCOV Buffer,100,84,104,44,332,3.01,100
7343,KCOV Buffer,98,89,94,41,322,3.11,100
7344,KCOV Buffer,110,99,88,46,343,2.92,100
7345,KCOV Buffer,96,88,87,42,313,3.19,100
7346,KCOV Buffer,88,87,83,41,299,3.34,100
7347,KCOV Buffer,108,77,87,39,311,3.22,100
7348,KCOV Buffer,109,87,124,41,361,2.77,100
7349,KCOV Buffer,127,86,94,40,347,2.88,100
7350,KCOV Buffer,101,86,100,42,329,3.04,100
7351,KCOV Buffer,96,99,95,39,329,3.04,100
7352,KCOV Buffer,93,81,81,42,297,3.37,100
7353,KCOV Buffer,136,86,95,41,358,2.79,100
7354,KCOV Buffer,95,89,99,40,323,3.10,100
7355,KCOV Buffer,152,88,126,42,408,2.45,100
7356,KCOV Buffer,97,87,111,31,326,3.07,100
7357,KCOV Buffer,86,85,129,35,335,2.99,100
7358,KCOV Buffer,83,83,88,43,297,3.37,100
7359,KCOV Buffer,120,82,105,40,347,2.88,100
7360,KCOV Buffer,103,85,94,41,323,3.10,100
7361,KCOV Buffer,115,87,119,33,354,2.82,100
7362,KCOV Buffer,110,84,96,39,329,3.04,100
7363,KCOV Buffer,146,77,92,42,357,2.80,100
7364,KCOV Buffer,91,89,103,33,316,3.16,100
7365,KCOV Buffer,135,81,92,43,351,2.85,100
7366,KCOV Buffer,134,84,89,41,348,2.87,100
7367,KCOV Buffer,142,84,91,40,357,2.80,100
7368,KCOV Buffer,92,85,95,41,313,3.19,100
7369,KCOV Buffer,143,89,109,31,372,2.69,100
7370,KCOV Buffer,121,79,85,40,325,3.08,100
7371,KCOV Buffer,90,85,88,32,295,3.39,100
7372,KCOV Buffer,128,87,115,40,370,2.70,100
7373,KCOV Buffer,125,85,81,40,331,3.02,100
7374,KCOV Buffer,128,86,84,40,338,2.96,100
7375,KCOV Buffer,140,81,86,39,346,2.89,100
7376,KCOV Buffer,111,78,90,36,315,3.17,100
7377,KCOV Buffer,114,83,99,45,341,2.93,100
7378,KCOV Buffer,93,86,103,40,322,3.11,100
7379,KCOV Buffer,101,88,85,39,313,3.19,100
7380,KCOV Buffer,130,86,96,41,353,2.83,100
7381,KCOV Buffer,108,80,123,40,351,2.85,100
7382,KCOV Buffer,97,89,97,42,325,3.08,100
7383,KCOV Buffer,140,81,85,40,346,2.89,100
7384,KCOV Buffer,98,139,84,41,362,2.76,100
7385,KCOV Buffer,148,89,89,42,368,2.72,100
7386,KCOV Buffer,70,86,85,41,282,3.55,100
7387,KCOV Buffer,101,84,100,30,315,3.17,100
7388,KCOV Buffer,198,83,115,47,443,2.26,100
7389,KCOV Buffer,92,86,83,39,300,3.33,100
7390,KCOV Buffer,103,92,114,39,348,2.87,100
7391,KCOV Buffer,148,104,99,44,395,2.53,100
7392,KCOV Buffer,135,84,100,39,358,2.79,100
7393,KCOV Buffer,126,81,104,40,351,2.85,100
7394,KCOV Buffer,86,88,89,37,300,3.33,100
7395,KCOV Buffer,108,95,69,42,314,3.18,100
7396,KCOV Buffer,96,86,78,40,300,3.33,100
7397,KCOV Buffer,94,103,79,42,318,3.14,100
7398,KCOV Buffer,116,87,91,35,329,3.04,100
7399,KCOV Buffer,84,85,95,40,304,3.29,100
7400,KCOV Buffer,89,85,78,33,285,3.51,100
7401,KCOV Buffer,93,82,97,40,312,3.21,100
7402,KCOV Buffer,124,87,104,40,355,2.82,100
7403,KCOV Buffer,113,82,96,33,324,3.09,100
7404,KCOV Buffer,149,91,117,42,399,2.51,100
7405,KCOV Buffer,144,83,89,41,357,2.80,100
7406,KCOV Buffer,125,81,82,40,328,3.05,100
7407,KCOV Buffer,108,89,91,42,330,3.03,100
7408,KCOV Buffer,120,81,129,34,364,2.75,100
7409,KCOV Buffer,120,80,94,31,325,3.08,100
7410,KCOV Buffer,77,88,87,54,306,3.27,100
7411,KCOV Buffer,95,78,96,40,309,3.24,100
7412,KCOV Buffer,87,81,104,41,313,3.19,100
7413,KCOV Buffer,96,86,97,40,319,3.13,100
7414,KCOV Buffer,135,81,87,41,344,2.91,100
7415,KCOV Buffer,123,82,91,31,327,3.06,100
7416,KCOV Buffer,104,81,96,42,323,3.10,100
7417,KCOV Buffer,116,94,88,66,364,2.75,100
7418,KCOV Buffer,106,77,93,33,309,3.24,100
7419,KCOV Buffer,115,85,86,40,326,3.07,100
7420,KCOV Buffer,90,85,91,32,298,3.36,100
7421,KCOV Buffer,127,81,96,41,345,2.90,100
7422,KCOV Buffer,117,94,82,41,334,2.99,100
7423,KCOV Buffer,95,87,84,41,307,3.26,100
7424,KCOV Buffer,109,97,79,42,327,3.06,100
7425,KCOV Buffer,86,78,92,56,312,3.21,100
7426,KCOV Buffer,92,84,110,31,317,3.15,100
7427,KCOV Buffer,84,86,76,40,286,3.50,100
7428,KCOV Buffer,97,79,86,32,294,3.40,100
7429,KCOV Buffer,98,85,97,40,320,3.12,100
7430,KCOV Buffer,117,81,106,43,347,2.88,100
7431,KCOV Buffer,90,79,76,41,286,3.50,100
7432,KCOV Buffer,116,86,98,42,342,2.92,100
7433,KCOV Buffer,87,86,92,40,305,3.28,100
7434,KCOV Buffer,86,86,106,40,318,3.14,100
7435,KCOV Buffer,90,81,94,41,306,3.27,100
7436,KCOV Buffer,95,80,108,33,316,3.16,100
7437,KCOV Buffer,90,81,109,41,321,3.12,100
7438,KCOV Buffer,123,82,87,41,333,3.00,100
7439,KCOV Buffer,110,83,98,40,331,3.02,100
7440,KCOV Buffer,121,81,87,43,332,3.01,100
7441,KCOV Buffer,106,81,82,40,309,3.24,100
7442,KCOV Buffer,136,89,95,41,361,2.77,100
7443,KCOV Buffer,115,86,78,32,311,3.22,100
7444,KCOV Buffer,133,80,112,41,366,2.73,100
7445,KCOV Buffer,140,82,108,34,364,2.75,100
7446,KCOV Buffer,154,81,87,30,352,2.84,100
7447,KCOV Buffer,120,86,99,40,345,2.90,100
7448,KCOV Buffer,136,88,117,40,381,2.62,100
